Ticker,Volatility,LastPrice,Beta
DLA,0.224115568,13.47000027,2.664870016
DLB,0.10547091,81.63999939,1.254113084
DLHC,0.219938771,12.59000015,2.615205368
DLO,0.232739888,15.02000046,2.767418412
DLPN,0.417878329,1.820000052,4.96882674
DLR,0.156789549,104.3799973,1.864322819
DLTH,0.210471322,6.75,2.502631652
DLTR,0.123019921,139.6399994,1.462781467
DLX,0.187315164,17.97999954,2.227290895
DM,0.551597914,2.190000057,6.558833698
DMAC,0.299503671,1.730000019,3.561280278
DMF,0.06230895,6.199999809,0.740891203
DMRC,0.26031049,20.97999954,3.095249581
DMS,0.410606511,0.769999981,4.882360411
DMTK,0.799030908,3.829999924,9.500962041
DMYS,0.007995341,10.19999981,0.095069452
DNA,0.39016622,1.25,4.639312962
DNAB,0.011261109,10.19299984,0.133901412
DNAD,0.012753571,10.18999958,0.151647688
DNB,0.217247225,11.65999985,2.583201248
DNLI,0.269661235,24.13999939,3.206435613
DNMR,0.450277782,2.170000076,5.354075886
DNN,0.271901336,1.149999976,3.233071774
DNOW,0.191176634,12.07999992,2.273206106
DNUT,0.217779305,13.44999981,2.589528005
DNZ,0.048759767,10.16,0.579783193
DO,0.256391326,11.76000023,3.048648352
DOC,0.102035904,14.73999977,1.213268772
DOCN,0.32248311,34.54999924,3.834519742
DOCS,0.283045479,30.94000053,3.365582395
DOCU,0.269506098,64.41000366,3.204590942
DOGZ,0.31067491,0.922299981,3.694113075
DOLE,0.135977482,12.21000004,1.616854726
DOMA,0.743973781,0.420100003,8.846299418
DOMH,0.257588312,4.03000021,3.062881234
DOMO,0.48072097,13.52999973,5.716063856
DOOO,0.113088211,81.5,1.344687411
DOOR,0.151441922,87.87999725,1.800736293
DORM,0.155249778,84.83000183,1.846014006
DOUG,0.195861411,4.039999962,2.328910956
DOV,0.135668164,150.1600037,1.61317674
DOW,0.113597646,55.09999847,1.350744904
DOX,0.096382636,91.12000275,1.146047991
DOYU,0.443340945,1.190000057,5.271592686
DPCS,0.008378747,10.39999962,0.099628384
DPRO,0.638309082,1.879999995,7.589882071
DPSI,0.414950368,8.31000042,4.934011511
DPZ,0.178893438,309.1199951,2.127151468
DQ,0.289390733,50.75,3.44103131
DRCT,0.477164714,4.519999981,5.673777815
DRD,0.212374294,6.769999981,2.525259145
DRH,0.158935877,8.340000153,1.889843961
DRI,0.08252222,144.6600037,0.981239235
DRIO,0.376094992,4.440000057,4.471997522
DRMA,0.917304474,0.272000015,10.90730647
DRQ,0.276756523,30.70000076,3.290802894
DRRX,0.520310847,4.75,6.186811497
DRS,0.137058158,12.86999989,1.629704614
DRTS,0.444888817,3.299999952,5.28999782
DRTT,0.700933529,0.50999999,8.334524715
DRUG,0.302389732,0.543099999,3.595597288
DRVN,0.117576025,28.15999985,1.398050238
DSAQ,0.007721984,10.46000004,0.091819073
DSEY,0.412261336,8.140000343,4.902037291
DSGN,0.331265352,6.710000038,3.938945916
DSGR,0.22924795,42.28499985,2.725897149
DSGX,0.108424623,75.27999878,1.289234521
DSKE,0.267249343,7.960000038,3.177756751
DSP,0.292915613,4.260000229,3.482944265
DSS,0.431651739,0.242500007,5.132600944
DSWL,0.145598402,2.779999971,1.731253293
DSX,0.227525911,4.570000172,2.705421063
DT,0.237751749,40.5,2.827012475
DTC,0.276196269,4.53000021,3.284141131
DTE,0.095951587,106.7300034,1.140922557
DTEA,0.354012209,0.870000005,4.209419848
DTIL,0.374476463,1.019999981,4.452752241
DTM,0.12006659,50.70999908,1.427664571
DTOC,0.036700292,10.48999977,0.43638873
DTRT,0.017488367,10.335,0.207947292
DTSS,0.212101485,1.100000024,2.522015278
DTST,0.21309,1.809100032,2.533769328
DUET,0.021441018,10.30000019,0.254946708
DUK,0.085592409,94.22000122,1.017745651
DUNE,0.029108876,9.899999619,0.346122188
DUO,0.528522715,0.800100029,6.284455585
DUOL,0.309670652,121.4100037,3.682171849
DUOT,0.623987627,4.409999847,7.419591289
DV,0.192212536,25.52000046,2.285523611
DVA,0.138744857,74.87000275,1.649760483
DVAX,0.169215418,9.890000343,2.012073939
DVN,0.202175556,52.97999954,2.403989959
DWAC,0.301773469,14.02999973,3.588269552
DWSN,0.42906922,1.50999999,5.101893218
DX,0.131772387,12.52999973,1.566853585
DXC,0.17252092,26.38999939,2.051378359
DXCM,0.208700165,112.0800018,2.481571526
DXF,0.383067386,0.165999994,4.554903518
DXLG,0.198602905,6.130000114,2.361508976
DXPE,0.142706962,28.62000084,1.696872313
DXR,0.217539495,9.625,2.586676516
DXYN,0.34344633,0.779999971,4.083785139
DY,0.212245348,102.3700027,2.523725901
DYAI,0.427025206,1.639999986,5.077588652
DYN,0.306114368,13.64000034,3.639885476
DYNT,0.30314756,1.850000024,3.604608319
DZSI,0.357391777,10.10000038,4.249604956
E,0.125940738,27.94000053,1.497511747
EA,0.125162384,110.4599991,1.488256644
EAC,0.034726286,10.18000031,0.412916604
EAF,0.251471109,5.5,2.990143983
EAR,0.459896255,5.179999828,5.468445365
EARN,0.111701187,7.309999943,1.328194854
EAST,0.549813847,0.280000001,6.53762006
EAT,0.194847058,36.41999817,2.316849675
EB,0.327893107,8.470000267,3.898847889
EBAC,0.219909958,11.19,2.614862756
EBAY,0.160674638,42.95000076,1.910518884
EBC,0.153082675,14.26000023,1.820245838
EBET,0.784638602,0.465000004,9.329828803
EBF,0.102215182,21.42000008,1.215400502
EBIX,0.288159922,16.78000069,3.426396218
EBMT,0.120740396,17.07999992,1.435676524
EBON,0.822701225,6.010000229,9.782416469
EBR,0.200016526,6.260000229,2.378317792
EBS,0.35261422,10.18000031,4.192796911
EBTC,0.122018385,33.31000137,1.450872597
EC,0.202673335,11.01000023,2.409908856
ECAT,0.078276185,14.52000046,0.930751305
ECBK,0.098446636,14.94999981,1.170590205
ECL,0.147567585,157.6499939,1.754668079
ECOR,0.483728155,3.99000001,5.751821101
ECPG,0.135062597,50.06000137,1.60597618
ECVT,0.137462088,10.56000042,1.634507586
ECX,0.966163245,4.840000153,11.48826689
ED,0.084228259,91.29000092,1.001525075
EDAP,0.16826544,12.32999992,2.000778121
EDBL,0.999741044,3.079999924,11.88752728
EDIT,0.354447765,8.199999809,4.21459887
EDN,0.265661876,8.289999962,3.158880809
EDR,0.178987156,23.44000053,2.128265828
EDRY,0.152510754,17.95999908,1.813445346
EDSA,0.846424889,1.289999962,10.06450522
EDTK,0.441240258,1.679999948,5.24661425
EDTX,0.064212575,10.75,0.76352646
EDU,0.322249053,39.33000183,3.831736661
EDUC,0.294075221,3.349999905,3.496732707
EE,0.165386321,21.39999962,1.966543649
EEFT,0.156111744,105.3000031,1.856263307
EEIQ,0.505349184,1.480000019,6.008908252
EEX,0.210252561,3.799999952,2.500030456
EFC,0.129308487,12,1.537556326
EFHT,0.026457138,10.19999981,0.314591412
EFOI,0.647114382,0.626900017,7.694582423
EFSC,0.138832937,51.09000015,1.650807809
EFSH,0.330408818,1.200000048,3.928761218
EFTR,0.640806822,0.485000014,7.619581708
EFX,0.165828759,197.1900024,1.971804505
EFXT,0.209490702,6.590000153,2.490971491
EGAN,0.213114404,7.650000095,2.5340595
EGBN,0.131360288,40.08000183,1.561953489
EGGF,0.013791921,10.14000034,0.163994299
EGHT,0.402546746,5.480000019,4.786524924
EGIO,0.33094321,1.090000033,3.935115458
EGLE,0.255379131,50.33000183,3.036612735
EGLX,0.460500778,0.620000005,5.475633502
EGO,0.201246202,9.210000038,2.392939384
EGP,0.126134195,162.1699982,1.499812066
EGRX,0.154762013,25.47999954,1.840214188
EGY,0.233187099,4.739999771,2.772736016
EH,0.72615227,10.39999962,8.634390844
EHAB,0.231428584,13.89999962,2.751826213
EHC,0.111890036,54.04999924,1.330440375
EHTH,0.565612714,8.510000229,6.725478172
EIC,0.134280389,14.60999966,1.596675253
EIG,0.141916192,42.22000122,1.687469589
EIGR,0.564221386,1.350000024,6.708934434
EIX,0.123050274,67,1.463142378
EJH,1.248629353,0.149499997,14.8469602
EKSO,0.320313846,1.450000048,3.808725877
EL,0.130845091,243.4799957,1.555827475
ELA,0.208470295,7.800000191,2.478838231
ELAN,0.229752071,10.10999966,2.731891447
ELBM,0.360805683,1.809999943,4.290198368
ELDN,0.375750884,2.339999914,4.467905871
ELEV,0.627476057,1.330000043,7.461070835
ELF,0.230611042,71.12999725,2.74210514
ELLO,0.375163858,10.52000046,4.460925784
ELMD,0.223698315,11.52000046,2.659908625
ELME,0.118566138,18.04000092,1.409823277
ELOX,0.687550275,3.25,8.175389711
ELS,0.123118586,65.16999817,1.463954649
ELSE,0.162509406,4.599999905,1.932335381
ELTK,0.147759493,4.340300083,1.756949979
ELV,0.110312706,459.9599915,1.311684975
ELVT,0.052707844,1.87,0.626728231
ELYM,0.631779445,3.450000048,7.512240727
ELYS,1.316365533,0.499300003,15.65238446
EM,0.378077802,1.370000005,4.495574342
EMAN,0.258220325,1.149999976,3.07039625
EMBC,0.307734108,30.44000053,3.659145166
EMBK,0.742236855,2.549999952,8.825646317
EME,0.146098965,164.8899994,1.737205295
EMKR,0.430368947,1.190000057,5.117347766
EML,0.161645986,21.26000023,1.922068798
EMLD,0.008767457,10.18000031,0.104250383
EMN,0.157344068,82.59999847,1.870916389
EMR,0.136960574,83.44000244,1.62854428
EMX,0.148267191,1.950000048,1.762986812
ENB,0.096954329,37.99000168,1.152845765
ENCP,0.028798175,10.64999962,0.342427768
ENER,0.011366488,10.23999977,0.135154434
ENFN,0.252783976,10.69999981,3.005754771
ENG,0.2997575,0.680000007,3.564298455
ENIC,0.209426217,2.460000038,2.490204724
ENLV,0.213665855,3.75999999,2.540616584
ENOB,0.474997367,1.070000052,5.648006739
ENOV,0.158263532,55.31999969,1.881849373
ENPH,0.254636553,215.8500061,3.027783032
ENR,0.138117245,34.38999939,1.6422978
ENS,0.148085667,86.91999817,1.760828389
ENSC,0.584442282,0.594799995,6.949373145
ENSG,0.103177041,88.86000061,1.226837585
ENSV,0.582399516,0.560000002,6.92508343
ENTA,0.225841941,46.56000137,2.685397634
ENTF,0.00675931,10.42000008,0.080372292
ENTG,0.255925017,82.54000092,3.043103652
ENTX,0.658832971,1.210000038,7.833923559
ENV,0.11579099,58.90000153,1.376825094
ENVA,0.196157796,48.27999878,2.332435154
ENVB,0.458657853,1.889999986,5.453720012
ENVX,0.638664285,9.520000458,7.594105644
ENZ,0.421584933,1.159999967,5.012900516
EOCW,0.01351695,10.21000004,0.16072473
EOG,0.168557109,115,2.004246245
EOLS,0.30760302,8.579999924,3.657586448
EOSE,0.60809613,1.830000043,7.230631754
EP,0.260348748,12.60000038,3.095704493
EPAC,0.111446605,27.60000038,1.325167715
EPAM,0.225296214,296.1300049,2.678908603
EPC,0.131553187,41.5,1.564247171
EPD,0.071465345,25.80999947,0.849766296
EPIX,0.311329076,2.829999924,3.701891515
EPM,0.199524715,6.559999943,2.372469861
EPOW,0.331547531,3.099999905,3.942301203
EPR,0.129034109,39.11000061,1.534293804
EPRT,0.106444414,25.21999931,1.265688627
EPSN,0.161820254,5.489999771,1.924140955
EQ,0.404560811,0.776000023,4.810473375
EQBK,0.147099601,27.95000076,1.749103457
EQC,0.09335152,19.95999908,1.110006187
EQH,0.145963457,28.62000084,1.735594021
EQIX,0.127013025,682.8800049,1.510261894
EQNR,0.168564609,29.51000023,2.004335426
EQR,0.128894192,60.86000061,1.532630109
EQRX,0.370038958,2.130000114,4.399987614
EQS,0.204512814,1.539999962,2.43178138
EQT,0.233631096,31.34000015,2.778015406
EQX,0.309798686,3.529999971,3.683694244
ERAS,0.272347487,3.035000086,3.238376773
ERES,0.040565756,10.18999958,0.482351434
ERF,0.201771657,15.89000034,2.39918736
ERIC,0.16543982,5.539999962,1.967179784
ERIE,0.141626774,229.6600037,1.684028227
ERII,0.152697529,23.21999931,1.815666224
ERJ,0.158027036,13.82999992,1.879037291
ERNA,0.373738512,3.50999999,4.443977551
ERO,0.236255545,16.78000069,2.8092217
ERYP,0.786759338,0.790000021,9.355045635
ES,0.105411496,74.26999664,1.253406606
ESAB,0.139475011,61.47000122,1.658442461
ESAC,0.02716304,10.46000004,0.322985018
ESCA,0.16848535,12.88000011,2.00339298
ESE,0.149192999,91.06999969,1.773995232
ESEA,0.185024874,18.81999969,2.200057956
ESGR,0.108169511,231.4900055,1.286201078
ESI,0.142012096,19.85000038,1.688609945
ESLT,0.104035146,177.4600067,1.237040977
ESM,0.005466338,10.19999981,0.064998072
ESMT,0.180300335,19.37999916,2.143880323
ESNT,0.118037057,41.24000168,1.403532187
ESOA,0.229876755,2.319999933,2.733374021
ESP,0.168378873,19.39500046,2.002126909
ESPR,0.357029004,4.820000172,4.24529137
ESQ,0.172218534,40.84999847,2.047782808
ESRT,0.171240013,7.940000057,2.0361476
ESS,0.141630172,226.5500031,1.684068638
ESSA,0.06991824,18.84000015,0.831370278
ESTA,0.236947939,70.59999847,2.817454684
ESTC,0.271520911,56.25999832,3.228548291
ESTE,0.241571902,13.68999958,2.872436407
ETD,0.140597969,29.55999947,1.671795113
ETN,0.110918517,174.3699951,1.318888426
ETNB,0.363185334,12.76000023,4.318493859
ETO,0.088395948,21.71999931,1.051081423
ETON,0.272271816,3.869999886,3.237477004
ETR,0.116254238,102.8600006,1.38233339
ETRN,0.172110299,5.809999943,2.04649583
ETSY,0.250476271,107.7399979,2.978314761
ETWO,0.189028483,5.400000095,2.247663291
EUCR,0.014741117,10.14999962,0.175280817
EUDA,0.750146555,1.309999943,8.919697447
EURN,0.278388452,18.26000023,3.31020751
EVA,0.288504451,33.97000122,3.430492875
EVAX,0.300188208,1.169999957,3.569419837
EVBG,0.228454233,31.70999908,2.716459367
EVBN,0.058154599,37.29999924,0.691493451
EVC,0.206987644,6.389999866,2.461208612
EVCM,0.192180289,9.380000114,2.285140174
EVE,0.012627031,10.42990017,0.150143058
EVER,0.46332519,13.06000042,5.509217481
EVEX,0.308076735,5.730000019,3.663219208
EVGN,0.336317663,0.690100014,3.99902096
EVGO,0.467883394,5.869999886,5.563417289
EVGR,0.011061152,10.46100044,0.131523808
EVH,0.191261784,32.77000046,2.274218594
EVI,0.445887078,18.77000046,5.301867754
EVLO,0.495285025,0.513999999,5.889239293
EVLV,0.43474897,2.769999981,5.169428889
EVO,0.214290627,8.979999542,2.548045508
EVOJ,0.069730483,10.02000046,0.829137729
EVOK,0.639464206,2.970000029,7.603617194
EVOP,0.005148229,33.83000183,0.06121556
EVR,0.127857894,125.2699966,1.520307893
EVRG,0.094841208,58.77999878,1.127719473
EVRI,0.160823661,17.88999939,1.912290854
EVTC,0.118948655,35.40000153,1.41437164
EVTL,0.285308724,1.669999957,3.392493744
EVTV,0.44798476,3.650000095,5.326810461
EW,0.154253713,76.02999878,1.834170189
EWBC,0.16790071,66.79000092,1.996441255
EWCZ,0.21755552,17.05999947,2.586867061
EWTX,0.291175937,8.239999771,3.462258467
EXAI,0.562672366,6.489999771,6.690515651
EXAS,0.351582203,64.72000122,4.180525604
EXC,0.092899289,40.59000015,1.104628882
EXEL,0.135535866,16.67000008,1.611603638
EXFY,0.284239014,8.069999695,3.379774244
EXK,0.224781259,2.789999962,2.672785487
EXLS,0.117194497,156.9400024,1.393513635
EXN,0.669020297,0.280000001,7.955057045
EXP,0.141741792,140.5,1.685395862
EXPD,0.137342862,110.3099976,1.63308992
EXPE,0.203557697,100.8000031,2.420424462
EXPI,0.323412175,11.06000042,3.84556688
EXPO,0.1342372,101.9499969,1.59616171
EXPR,0.396710094,0.889999986,4.717123596
EXR,0.140395668,160.4100037,1.669389635
EXTR,0.222565128,17.62000084,2.64643434
EYE,0.52322858,21.78000069,6.221505116
EYEN,0.352552753,2.859999895,4.192066028
EYPT,0.511490808,2.690000057,6.081935883
EZFL,0.610744538,0.38499999,7.26212292
EZGO,0.696830584,1.25,8.285738213
EZPW,0.149301019,8.720000267,1.775279651
F,0.221246384,12.44999981,2.630753671
FA,0.18695137,13.51000023,2.222965165
FACT,0.008524749,10.28499985,0.101364436
FAF,0.154484955,53.79000092,1.836919801
FAMI,0.703312457,0.465700001,8.362811615
FANG,0.167192397,139.9400024,1.988018985
FANH,0.230602625,8.170000076,2.742005058
FARM,0.244493196,4.230000019,2.907172364
FARO,0.300808775,26.52000046,3.576798754
FAST,0.13859728,52.09999847,1.648005708
FAT,0.267919185,7.590000153,3.185721581
FATBB,0.321254053,6.400000095,3.819905511
FATE,1.041160414,5.349999905,12.3800287
FATH,0.603379925,0.767700016,7.174553208
FATP,0.027913648,10.47999954,0.3319102
FAZE,0.652813264,0.49149999,7.762345594
FBIN,0.176374743,59.29000092,2.097202655
FBIO,0.500763253,0.765100002,5.95437875
FBIZ,0.141194475,33.27999878,1.678887926
FBK,0.162285114,33.29999924,1.92966842
FBMS,0.126422927,28.64999962,1.503245273
FBNC,0.145375919,38.49000168,1.72860784
FBP,0.152789398,12.85000038,1.816758601
FBRT,0.143402536,12.77000046,1.70514312
FBRX,0.143283447,1,1.703727072
FC,0.122375712,46.83000183,1.455121429
FCAP,0.128816762,26.27000046,1.531709421
FCBC,0.100427209,28.44000053,1.194140416
FCCO,0.075140851,20.25,0.89347028
FCEL,0.409366009,3.359999895,4.867610094
FCF,0.176618692,13.96000004,2.100103352
FCFS,0.108654788,88.16999817,1.291971325
FCN,0.145597853,179.9400024,1.731246764
FCNCA,0.133448766,642.6699829,1.586786758
FCPT,0.085093764,26.80999947,1.011816454
FCRD,0.106640268,4.539999962,1.268017454
FCUV,0.408823919,5.679999828,4.861164312
FCX,0.176282827,39.16999817,2.096109717
FDBC,0.100972092,48.06000137,1.200619407
FDMT,0.364268541,15.97999954,4.331373854
FDP,0.142452024,30.80999947,1.693840955
FDUS,0.079868798,19.89999962,0.949688447
FDX,0.145722674,207.8300018,1.73273096
FE,0.09310703,39.15000153,1.107099053
FEAM,0.316230209,7.170000076,3.760168954
FEDU,0.593179151,9.25,7.053259821
FEIM,0.258429863,6.630000114,3.072887784
FELE,0.126349858,92.37000275,1.502376434
FEMY,0.458717885,1.139999986,5.454433829
FENC,0.182677777,9.18999958,2.172149545
FENG,0.173766331,2.150000095,2.066187053
FERG,0.120729024,137.1600037,1.435541312
FET,0.196663781,29.11000061,2.338451622
FEXD,0.010327645,10.45499992,0.122801958
FF,0.14684316,8.529999733,1.746054221
FFBC,0.127846448,22.17000008,1.520171794
FFBW,0.078973373,12.35999966,0.939041294
FFIC,0.1371683,17.19000053,1.631014269
FFIE,0.863449542,0.528199971,10.26693866
FFIN,0.133041086,33.34999847,1.581939197
FFIV,0.129465374,141.2700043,1.539421805
FFNW,0.078737649,14.86999989,0.936238397
FFWM,0.159278167,12.73999977,1.893913993
FG,0.204480481,19.05999947,2.431396924
FGBI,0.147044318,17.76000023,1.748446115
FGEN,0.281571761,20.17000008,3.348058984
FGF,0.28563587,2.609899998,3.396383715
FGH,0.267998937,2.150000095,3.186669879
FGI,0.239411913,1.879999995,2.846752831
FGMC,0.009276308,10.36999989,0.11030093
FHB,0.132032651,23.86000061,1.569948287
FHI,0.105484781,38.81000137,1.254278009
FHN,0.118383396,20.93000031,1.407650373
FHTX,0.423215048,5.260000229,5.032283565
FIBK,0.174501039,31.94000053,2.07492318
FICO,0.119442275,696.4299927,1.42024108
FICV,0.008845193,10.21000004,0.105174711
FIGS,0.437656506,6.389999866,5.204001258
FINS,0.041284405,12.86999989,0.49089661
FINV,0.176479834,4.650000095,2.098452247
FINW,0.135417714,8.989999771,1.610198737
FIP,0.220811951,2.920000076,2.625587998
FIS,0.196159479,59.75999832,2.332455155
FISI,0.108945461,23.06999969,1.295427602
FISV,0.123943276,115.4100037,1.473760712
FITB,0.139196707,31.69000053,1.65513326
FIVE,0.126177144,199.5299988,1.500322761
FIVN,0.223751526,63.66999817,2.660541329
FIX,0.172272717,145,2.048427071
FIXX,0.462609197,1.340000033,5.500703888
FIZZ,0.150940008,46.33000183,1.794768231
FKWL,0.218047918,4.929999828,2.592721976
FL,0.194664937,44.06000137,2.314684151
FLEX,0.132762136,22.31999969,1.578622304
FLFV,0.011199768,10.36089993,0.133172034
FLGC,0.58652238,0.379999995,6.974106782
FLGT,0.226071344,31.88999939,2.688125369
FLIC,0.110073982,16.12000084,1.308846393
FLJ,0.822800032,1.100000024,9.78359134
FLL,0.240416415,8.414999962,2.858696973
FLME,0.034278133,10.11999989,0.407587787
FLNC,0.460218398,19.54999924,5.472275833
FLNG,0.167358368,34.02000046,1.989992483
FLNT,0.347641313,1.519999981,4.133666029
FLO,0.083073897,27.31999969,0.987799009
FLR,0.153479734,34.50999832,1.82496711
FLS,0.157283173,33.38999939,1.870192308
FLT,0.136576631,204.6799927,1.623978961
FLUX,0.328870901,7.059999943,3.91047445
FLWS,0.376466548,9.800000191,4.476415553
FLXS,0.196360985,19.77000046,2.334851187
FLYW,0.226380302,26.22999954,2.691799078
FMAO,0.180820464,23.01000023,2.150064965
FMBH,0.127081829,28.09000015,1.511080015
FMC,0.102290344,123.2600021,1.216294221
FMIV,0.01357211,10.14999962,0.161380621
FMNB,0.162829592,13.13000011,1.936142589
FMS,0.155390982,18.93000031,1.847693007
FMX,0.141062615,89.59999847,1.677320039
FN,0.159967439,120.5899963,1.902109857
FNA,0.270847943,17.14999962,3.220546287
FNB,0.110229039,12.89999962,1.310690122
FNCB,0.113567166,7.199999809,1.350382475
FNCH,0.521910888,0.389999986,6.205836955
FND,0.23920452,85.73000336,2.844286801
FNF,0.134102131,36.41999817,1.594555666
FNGR,0.581049253,1.149999976,6.909027979
FNKO,0.265741585,8.270000458,3.159828599
FNLC,0.097037837,27.92000008,1.15383873
FNV,0.142469835,130.3699951,1.694052731
FNVT,0.007352303,10.40999985,0.087423343
FNWB,0.090303973,13.39999962,1.073769006
FNWD,0.060176888,35.68000031,0.715539697
FOA,0.191164218,1.529999971,2.273058478
FOCS,0.14649055,51.59000015,1.741861471
FOLD,0.193497549,11.61999989,2.300803199
FONR,0.117956223,16.52000046,1.402571019
FOR,0.170713557,14.18000031,2.029887718
FORA,0.538813765,3.480000019,6.406822413
FORD,0.232778332,1.139999986,2.767875528
FORG,0.076289842,20.06999969,0.90713248
FORM,0.231882414,28.87000084,2.757222523
FORR,0.238066993,33.63000107,2.830760912
FORTY,0.177404689,70.5,2.109449332
FOSL,0.344657468,3.680000067,4.098186304
FOUR,0.271680041,68.44999695,3.230440442
FOX,0.130339602,30.62999916,1.549816903
FOXA,0.130902592,33.27000046,1.556511203
FOXF,0.194942196,117.8300018,2.317980926
FOXO,1.164016799,0.500500023,13.84086562
FOXW,0.059017939,10.25,0.701759083
FPAC,0.009358142,10.21,0.111273988
FPAY,0.270731192,0.990100026,3.219158045
FPH,0.29289801,2.230000019,3.482734962
FPI,0.188717549,10.28999996,2.243966103
FR,0.114798096,52.63000107,1.365018983
FRAF,0.096298701,32.47999954,1.145049957
FRBA,0.15040229,12.59000015,1.78837444
FRBK,0.267145552,1.669999957,3.176522621
FRBN,0.009806709,10.44999981,0.116607718
FRC,0.237641223,96.01000214,2.825698255
FRD,0.159965254,12.85000038,1.902083878
FREE,0.313295246,2.640000105,3.725270466
FREQ,1.740911543,0.620000005,20.70049397
FREY,0.336738832,7.699999809,4.004028918
FRG,0.260793957,28.42000008,3.100998304
FRGE,0.330186359,1.799999952,3.926116043
FRGI,0.146380239,8.199999809,1.740549807
FRGT,0.681658489,0.212899998,8.105332809
FRHC,0.260042578,71.29000092,3.092063948
FRLA,0.010120124,10.55000019,0.12033441
FRLN,0.431828333,0.4384,5.134700745
FRME,0.125093046,37.24000168,1.487432174
FRO,0.332597598,18.21999931,3.954787137
FROG,0.223395588,19.71999931,2.656309013
FRON,0.009034488,10.19499969,0.107425545
FRPH,0.127478285,57.25,1.515794112
FRPT,0.200829752,59.79000092,2.387987539
FRSG,0.007222217,10.14999962,0.085876538
FRSH,0.239443401,14.61999989,2.847127244
FRST,0.096430166,10.76000023,1.14661315
FRSX,0.296285796,0.524999976,3.523017788
FRT,0.121708294,102.4100037,1.447185426
FRTX,0.522243489,1.25,6.209791786
FRXB,0.016360881,9.979999542,0.194540791
FRZA,0.434977233,1.200000048,5.172143085
FSBC,0.139357238,25.60000038,1.657042065
FSBW,0.083081099,33.25,0.987884644
FSCO,0.155789345,4.46999979,1.852429781
FSEA,0.139135815,9.789999962,1.654409219
FSFG,0.089097477,18.79000092,1.059423028
FSI,0.218810026,3.069999933,2.601783901
FSK,0.106398272,18.80999947,1.26513998
FSLR,0.272582653,211.25,3.241173043
FSLY,0.434127859,14.18000031,5.162043502
FSM,0.246211046,3.099999905,2.92759864
FSNB,0.009341707,10.18000031,0.111078556
FSP,0.191323671,2.039999962,2.274954475
FSR,0.469737888,6.559999943,5.585468346
FSRX,0.05325625,10.10999966,0.633249103
FSS,0.149165929,54.75,1.773673356
FSTR,0.190607751,12.77999973,2.266441749
FSTX,0.930828137,7.119999886,11.06811102
FSV,0.133391372,135.7299957,1.586104307
FT,0.069452404,6.960000038,0.825831206
FTAA,0.00534606,10.165,0.063567892
FTAI,0.189134252,24.79000092,2.248920949
FTCH,0.415759426,4.769999981,4.943631697
FTCI,0.4128166,2.720000029,4.908639711
FTDR,0.166192034,27,1.976124065
FTEK,0.277600756,1.409999967,3.300841329
FTEV,0.006034013,10.18,0.071748076
FTF,0.043817392,6.320000172,0.521015365
FTFT,1.605893532,1.379999995,19.09504794
FTHM,0.495762565,3.619999886,5.894917541
FTI,0.195910189,14.72999954,2.329490951
FTK,0.322168756,1.029999971,3.830781883
FTNT,0.184802818,59.95000076,2.197417576
FTPA,0.013305666,10.13000011,0.15821244
FTS,0.08748133,38.91999817,1.040206058
FTV,0.110792906,66.15000153,1.317394837
FUBO,0.439784219,1.5,5.229301055
FUL,0.134120082,68.37000275,1.594769106
FULC,0.961937787,4.820000172,11.43802362
FULT,0.147499484,15.53999996,1.753858308
FUN,0.097898706,46.65999985,1.164074982
FUNC,0.102041102,19.36000061,1.213330588
FUND,0.081267257,8.369999886,0.966316964
FURY,0.356088231,0.5,4.234105011
FUSB,0.124492615,9.699999809,1.480292692
FUSN,0.458570491,4.150000095,5.452681229
FUTU,0.499831218,45.95000076,5.943296288
FUV,1.123811035,1.720000029,13.36279471
FVCB,0.098312593,13.30000019,1.168996345
FVRR,0.375249457,36.38000107,4.461943606
FWAC,0.010731334,10.18130016,0.127602074
FWBI,0.747570485,3.779999971,8.889066407
FWONA,0.1561743,61.93000031,1.857007132
FWONK,0.152047648,68.66999817,1.807938737
FWRD,0.203155765,107.1299973,2.415645241
FWRG,0.171327879,15.52000046,2.037192379
FXCO,0.028464218,10.52000046,0.33845681
FXLV,0.408772156,1.899999976,4.860548818
FXNC,0.10814894,18.75,1.285956477
FYBR,0.150588215,25.62999916,1.790585196
FZT,0.009417602,10.18999958,0.111981004
G,0.090289807,45.90000153,1.073600563
GAB,0.089416773,5.789999962,1.063219658
GABC,0.111156522,35.63499832,1.321718452
GAIA,0.524545643,3.00999999,6.237165796
GAIN,0.114026628,13.36999989,1.355845759
GALT,0.462572151,2.099999905,5.500263387
GAM,0.082396454,37.56999969,0.979743811
GAMB,0.13544979,9.5,1.610580146
GAMC,0.032894787,10.14999962,0.391138961
GAME,0.689333087,1.75,8.196588432
GAN,0.455050108,1.529999971,5.410821739
GANX,0.256494022,3.74000001,3.04986947
GAQ,0.025595745,10.31000042,0.304348926
GASS,0.173450845,2.900000095,2.06243573
GATO,0.306736009,4.440000057,3.647277156
GATX,0.107731681,104.2200012,1.280995022
GAU,0.225295063,0.50999999,2.678894919
GB,0.368091467,6.449999809,4.376830764
GBBK,0.02366355,10.25,0.281373957
GBCI,0.151847485,41.61000061,1.805558675
GBDC,0.088454007,13.15999985,1.051771784
GBIO,0.483210276,3.900000095,5.745663212
GBLI,0.209064118,29.29750061,2.485899147
